特征,相关性,绝对相关性
起火物_恒温箱,-0.000563384183376577,0.000563384183376577
引火源_电动自行车控制器,-0.0005633841833765769,0.0005633841833765769
引火源_猪油,-0.0005633841833765769,0.0005633841833765769
起火物_载带机电线,-0.0005633841833765768,0.0005633841833765768
引火源_电视机,-0.0005633841833765768,0.0005633841833765768
引火源_摩擦发热,-0.0005633841833765768,0.0005633841833765768
引火源_发热线路,-0.0005633841833765768,0.0005633841833765768
起火物_电动俩轮车,-0.0005633841833765768,0.0005633841833765768
引火源_油烟机设备故障,-0.0005633841833765768,0.0005633841833765768
起火物_空调外,-0.0005633841833765768,0.0005633841833765768
起火物_电池模组,-0.0005633841833765768,0.0005633841833765768
起火物_电气,-0.0005633841833765768,0.0005633841833765768
引火源_空调外机线路故障,-0.0005633841833765768,0.0005633841833765768
起火物_车底电池,-0.0005633841833765767,0.0005633841833765767
起火物_数控车床,-0.0005633841833765766,0.0005633841833765766
起火物_轮毂,-0.0005633841833765766,0.0005633841833765766
起火物_本田轿车（粤BW4M47）车头发动机,-0.0005633841833765766,0.0005633841833765766
起火物_线槽,-0.0005633841833765766,0.0005633841833765766
起火物_外墙,-0.0005633841833765766,0.0005633841833765766
起火物_马达,-0.0005633841833765766,0.0005633841833765766
引火源_轮毂与轮胎摩擦冒烟,-0.0005633841833765766,0.0005633841833765766
起火物_乙炔气瓶,-0.0005633841833765766,0.0005633841833765766
起火物_新能源小汽车,-0.0005633841833765766,0.0005633841833765766
起火物_电器杂物,-0.0005633841833765766,0.0005633841833765766
起火物_空调外机管道,-0.0005633841833765765,0.0005633841833765765
起火物_地下管道电缆线,-0.0005633841833765765,0.0005633841833765765
起火物_回流焊机排烟管道,-0.0005633841833765765,0.0005633841833765765
起火物_聚塑板,-0.0005633841833765765,0.0005633841833765765
起火物_烧烤纸,-0.0005633841833765765,0.0005633841833765765
引火源_电动机,-0.0005633841833765764,0.0005633841833765764
引火源_烟头、遗留火种,-0.0005633841833765764,0.0005633841833765764
引火源_烧烤净化炉,-0.0005633841833765764,0.0005633841833765764
引火源_锂电池过充电引起热失控,-0.0005633841833765764,0.0005633841833765764
起火物_路由器,-0.0005633841833765764,0.0005633841833765764
起火物_水基表面活性剂,-0.0005633841833765764,0.0005633841833765764
引火源_电动三轮车电池故障,-0.0005633841833765764,0.0005633841833765764
起火物类型_合成材料,-0.0005633841833765764,0.0005633841833765764
起火物_小型换电柜,-0.0005633841833765764,0.0005633841833765764
起火物_灯泡电气线路,-0.0005633841833765764,0.0005633841833765764
起火物_烧烤净化炉,-0.0005633841833765764,0.0005633841833765764
起火物_广告栏,-0.0005633841833765763,0.0005633841833765763
起火物_废弃旧电池,-0.0005633841833765763,0.0005633841833765763
起火物_废旧纸制品、木制品,-0.0005633841833765763,0.0005633841833765763
起火物_废旧纸箱,-0.0005633841833765763,0.0005633841833765763
起火物_热得快电热烧水棒及塑料水桶,-0.0005633841833765763,0.0005633841833765763
起火物_路障,-0.0005633841833765763,0.0005633841833765763
起火物_废弃家俱,-0.0005633841833765763,0.0005633841833765763
起火物_扫地机,-0.0005633841833765763,0.0005633841833765763
引火源_热得快电热烧水棒,-0.0005633841833765763,0.0005633841833765763
起火物_排插电线,-0.0005633841833765763,0.0005633841833765763
起火物_排插板,-0.0005633841833765763,0.0005633841833765763
起火物_垃圾、杂草,-0.0005633841833765763,0.0005633841833765763
起火物_花草树木,-0.0005633841833765763,0.0005633841833765763
起火物_纸皮箱、废弃物品,-0.0005633841833765763,0.0005633841833765763
起火物_门板,-0.0005633841833765763,0.0005633841833765763
引火源_废弃旧电池,-0.0005633841833765763,0.0005633841833765763
起火物_木桌、木柜、雨棚、日用杂物,-0.0005633841833765763,0.0005633841833765763
起火物_有油烟机进化器,-0.0005633841833765763,0.0005633841833765763
引火源_排插板,-0.0005633841833765763,0.0005633841833765763
起火物_电加热毯,-0.0005633841833765762,0.0005633841833765762
起火物_木桥,-0.0005633841833765762,0.0005633841833765762
起火物_低压配电柜,-0.0005633841833765762,0.0005633841833765762
起火物_货车（赣C19Z93）右前轮,-0.0005633841833765762,0.0005633841833765762
起火物_纸壳塑料,-0.0005633841833765761,0.0005633841833765761
起火物_木头杂物,-0.0005633841833765761,0.0005633841833765761
起火物_燃油型奔驰轿车（车牌号：粤B·6Y3H9）车头,-0.0005633841833765761,0.0005633841833765761
起火物_轮胎杂物,-0.0005633841833765761,0.0005633841833765761
起火物_铁架床,-0.0005633841833765761,0.0005633841833765761
起火物_垃圾及烟头,-0.000563384183376576,0.000563384183376576
引火源_吹风机紧贴可燃物长时间运转,-0.000563384183376576,0.000563384183376576
起火物_全自动真空恒湿箱,-0.000563384183376576,0.000563384183376576
起火物_蓄电池自燃,-0.000563384183376576,0.000563384183376576
起火物_绿化带杂物,-0.000563384183376576,0.000563384183376576
起火物_家用电表,-0.000563384183376576,0.000563384183376576
起火物_转动轴,-0.000563384183376576,0.000563384183376576
起火物_汽车轮胎,-0.000563384183376576,0.000563384183376576
起火物_车辆左前方雾灯,-0.000563384183376576,0.000563384183376576
起火物_废品废料,-0.000563384183376576,0.000563384183376576
起火物_装修工具,-0.000563384183376576,0.000563384183376576
引火源_全自动真空恒湿箱,-0.000563384183376576,0.000563384183376576
起火物_沙发巾、床单、杂物等,-0.0005633841833765759,0.0005633841833765759
起火物_宠物自动饮水机,-0.0005633841833765759,0.0005633841833765759
起火物_宽带箱,-0.0005633841833765759,0.0005633841833765759
起火物_塑料排水板,-0.0005633841833765759,0.0005633841833765759
起火物_木头、生活垃圾,-0.0005633841833765759,0.0005633841833765759
引火源_厨具杂物,-0.0005633841833765759,0.0005633841833765759
引火源_电插排故障引起电火花,-0.0005633841833765759,0.0005633841833765759
起火物_电锅,-0.0005633841833765759,0.0005633841833765759
起火物_厨具杂物,-0.0005633841833765759,0.0005633841833765759
起火物_人造草皮,-0.0005633841833765759,0.0005633841833765759
起火物_路边电子灯笼,-0.0005633841833765757,0.0005633841833765757
起火物_杂草等垃圾,-0.0005633841833765757,0.0005633841833765757
起火物_空调、冰箱、床垫,-0.0005633841833765757,0.0005633841833765757
起火物_空调压缩机,-0.0005633841833765756,0.0005633841833765756
起火物_塑胶手工零件,-0.0005633841833765756,0.0005633841833765756
起火物_厨具和杂物,-0.0005633841833765756,0.0005633841833765756
起火物_空调扇,-0.0005633841833765756,0.0005633841833765756
起火物_被单,-0.0005633841833765756,0.0005633841833765756
起火物_烟管油渍,-0.0005633841833765756,0.0005633841833765756
起火物_燃油轿车车头线路,-0.0005633841833765756,0.0005633841833765756
起火物_除尘塔,-0.0005633841833765756,0.0005633841833765756
起火物_新能源小轿车,-0.0005633841833765756,0.0005633841833765756
起火物_卷闸门电机,-0.0005633841833765756,0.0005633841833765756
引火源_电脑主机,-0.0005633841833765754,0.0005633841833765754
引火源_高温明火,-0.0005633841833765754,0.0005633841833765754
起火物_杂草纸钱,-0.0005633841833765754,0.0005633841833765754
引火源_香炉灰渣,-0.0005633841833765754,0.0005633841833765754
起火物_室外杂草,-0.0005633841833765754,0.0005633841833765754
起火物_垃圾桶及垃圾,-0.0005633841833765754,0.0005633841833765754
起火物_动力电池包,-0.0005633841833765754,0.0005633841833765754
起火物_手电筒,-0.0005633841833765753,0.0005633841833765753
引火源_电动车电瓶,-0.0005633841833765753,0.0005633841833765753
起火物_衣服、被子,-0.0005633841833765753,0.0005633841833765753
引火源_焊接不慎火星掉落,-0.0005633841833765753,0.0005633841833765753
引火源_液化气灶,-0.0005633841833765753,0.0005633841833765753
引火源_内部电池热失控,-0.0005633841833765753,0.0005633841833765753
起火物_水煮小锅,-0.0005633841833765753,0.0005633841833765753
引火源_传输电线,-0.0005633841833765753,0.0005633841833765753
起火物_塑料棚,-0.0005633841833765753,0.0005633841833765753
引火源_变压器电线,-0.0005633841833765753,0.0005633841833765753
起火物_重型工程车,-0.0005633841833765753,0.0005633841833765753
起火物_备用电池,-0.0005633841833765753,0.0005633841833765753
引火源_排除车辆故障、电气故障、雷击，不排除遗留火种,-0.0005633841833765753,0.0005633841833765753
起火物_废旧衣服,-0.0005633841833765753,0.0005633841833765753
起火物_后轮刹车制动过热冒烟,-0.0005633841833765753,0.0005633841833765753
引火源_燃气灶具,-0.0005633841833765753,0.0005633841833765753
引火源_发动机设备故障,-0.0005633841833765753,0.0005633841833765753
引火源_配电元件,-0.0005633841833765753,0.0005633841833765753
起火物_新能源汽车电线,-0.0005633841833765753,0.0005633841833765753
起火物_小车发动机,-0.0005633841833765753,0.0005633841833765753
起火物_煲汤锅,-0.0005633841833765753,0.0005633841833765753
起火物_传输电线,-0.0005633841833765753,0.0005633841833765753
引火源_热点,-0.0005633841833765753,0.0005633841833765753
引火源_烤炉,-0.0005633841833765753,0.0005633841833765753
起火物_车头（粤B6E17C）,-0.0005633841833765752,0.0005633841833765752
起火物_路灯柱,-0.0005633841833765752,0.0005633841833765752
起火物_UPS储电源,-0.0005633841833765752,0.0005633841833765752
起火物_蚀刻机,-0.0005633841833765751,0.0005633841833765751
起火物_货车右前轮胎,-0.0005633841833765751,0.0005633841833765751
起火物_燃油轿车发动机,-0.0005633841833765751,0.0005633841833765751
起火物_测量船电池,-0.0005633841833765751,0.0005633841833765751
起火物_车尾电线,-0.0005633841833765751,0.0005633841833765751
起火物_座垫,-0.0005633841833765749,0.0005633841833765749
起火物_报废电动自行车坐垫,-0.0005633841833765749,0.0005633841833765749
起火物_食油,-0.0005633841833765749,0.0005633841833765749
起火物_喇叭,-0.0005633841833765749,0.0005633841833765749
引火源_火把,-0.0005633841833765749,0.0005633841833765749
起火物_餐车装饰材料,-0.0005633841833765749,0.0005633841833765749
起火物_机床,-0.0005633841833765749,0.0005633841833765749
引火源_发动机过热冒烟,-0.0005633841833765749,0.0005633841833765749
引火源_拆卸锂电池引起电火花,-0.0005633841833765749,0.0005633841833765749
起火物_棉被衣物,-0.0005633841833765749,0.0005633841833765749
引火源_点燃打火机使用明火,-0.0005633841833765749,0.0005633841833765749
起火物_被褥床单,-0.0005633841833765749,0.0005633841833765749
起火物_电子锂电池,-0.0005633841833765749,0.0005633841833765749
起火物_排插线路,-0.0005633841833765749,0.0005633841833765749
引火源_电子锂电池,-0.0005633841833765749,0.0005633841833765749
起火物_汽车电线,-0.0005633841833765749,0.0005633841833765749
引火源_长时间运转导致设备发热,-0.0005633841833765749,0.0005633841833765749
起火物_低速电动车,-0.0005633841833765749,0.0005633841833765749
引火源_数控机床,-0.0005633841833765749,0.0005633841833765749
起火物_输电线路,-0.0005633841833765749,0.0005633841833765749
引火源_油温过高产生明火,-0.0005633841833765749,0.0005633841833765749
起火物_电闸开关,-0.0005633841833765749,0.0005633841833765749
起火物_燃油车发动机舱,-0.0005633841833765749,0.0005633841833765749
起火物_汽车蓄电池,-0.0005633841833765748,0.0005633841833765748
起火物_猪油,-0.0005633841833765748,0.0005633841833765748
引火源_摩托车,-0.0005633841833765748,0.0005633841833765748
起火物_床和衣物,-0.0005633841833765747,0.0005633841833765747
起火物_彩灯带,-0.0005633841833765747,0.0005633841833765747
起火物_废旧纽扣电池,-0.0005633841833765747,0.0005633841833765747
起火物_室外垃圾堆,-0.0005633841833765747,0.0005633841833765747
起火物_电路板,-0.0005633841833765747,0.0005633841833765747
起火物_排烟管道设备,-0.0005633841833765747,0.0005633841833765747
起火物_室外路灯,-0.0005633841833765747,0.0005633841833765747
起火物_纸钱、纸皮,-0.0005633841833765747,0.0005633841833765747
起火物_防爆气瓶,-0.0005633841833765747,0.0005633841833765747
起火物_燃油车（粤B2FA95）车头,-0.0005633841833765747,0.0005633841833765747
起火物_固化机,-0.0005633841833765747,0.0005633841833765747
起火物_纸垫,-0.0005633841833765747,0.0005633841833765747
起火物_厨房插座,-0.0005633841833765746,0.0005633841833765746
起火物_电蜡烛,-0.0005633841833765746,0.0005633841833765746
起火物_燃油型轿车（粤B·H52K0）发动机,-0.0005633841833765746,0.0005633841833765746
起火物_废弃书籍,-0.0005633841833765744,0.0005633841833765744
起火物_电动三轮单车,-0.0005633841833765744,0.0005633841833765744
起火物_明火,-0.0005633841833765744,0.0005633841833765744
起火物_空气除湿器,-0.0005633841833765743,0.0005633841833765743
起火物_车灯电源线,-0.0005633841833765743,0.0005633841833765743
起火物_烟道内附着油脂,-0.0005633841833765743,0.0005633841833765743
引火源_烟道过热窜火,-0.0005633841833765743,0.0005633841833765743
起火物_车底塑料,-0.0005633841833765743,0.0005633841833765743
引火源_电动玩具,-0.0005633841833765743,0.0005633841833765743
引火源_锂亚硫酰氯电池故障,-0.0005633841833765743,0.0005633841833765743
起火物_地拖线,-0.0005633841833765743,0.0005633841833765743
引火源_空气消毒机,-0.0005633841833765743,0.0005633841833765743
起火物_床垫布料,-0.0005633841833765743,0.0005633841833765743
起火物_床头柜、床铺,-0.0005633841833765743,0.0005633841833765743
引火源_电线过载,-0.0005633841833765743,0.0005633841833765743
引火源_天燃气,-0.0005633841833765743,0.0005633841833765743
引火源_车灯电线短路,-0.0005633841833765743,0.0005633841833765743
起火物_锂亚硫酰氯电池,-0.0005633841833765743,0.0005633841833765743
引火源_灯带短路,-0.0005633841833765743,0.0005633841833765743
起火物_鸡蛋蛋托,-0.0005633841833765742,0.0005633841833765742
引火源_手机电子配件,-0.0005633841833765742,0.0005633841833765742
起火物_家具木材,-0.0005633841833765742,0.0005633841833765742
引火源_小孩玩火引发或子啊,-0.0005633841833765742,0.0005633841833765742
起火物_酒类物品、恒温酒柜等物品一批,-0.0005633841833765742,0.0005633841833765742
起火物类型_地热能发电设施设备,-0.0005633841833765742,0.0005633841833765742
起火物_移动配电柜,-0.0005633841833765742,0.0005633841833765742
起火物_火炉,-0.0005633841833765742,0.0005633841833765742
起火物_生产设备,-0.0005633841833765742,0.0005633841833765742
起火物_手机电子配件,-0.0005633841833765742,0.0005633841833765742
起火物_电线路,-0.0005633841833765742,0.0005633841833765742
起火物_衣服，毛毯,-0.0005633841833765742,0.0005633841833765742
起火物_树木、杂草,-0.0005633841833765742,0.0005633841833765742
起火物_工控机箱,-0.0005633841833765741,0.0005633841833765741
起火物_电线铁套筒,-0.0005633841833765741,0.0005633841833765741
起火物_平底铁锅,-0.0005633841833765741,0.0005633841833765741
起火物_废酸分离器,-0.0005633841833765741,0.0005633841833765741
起火物_线路板和杂物,-0.0005633841833765741,0.0005633841833765741
起火物_引擎盖,-0.0005633841833765741,0.0005633841833765741
起火物_纸皮货物,-0.0005633841833765741,0.0005633841833765741
起火物_电暖器,-0.0005633841833765741,0.0005633841833765741
引火源_电动汽车动力电池,-0.000563384183376574,0.000563384183376574
起火物_电动汽车动力电池,-0.000563384183376574,0.000563384183376574
引火源_草坪,-0.0005633841833765739,0.0005633841833765739
引火源_使用打火机点燃明火,-0.0005633841833765739,0.0005633841833765739
起火物_杂物和鞋子,-0.0005633841833765739,0.0005633841833765739
起火物_雅迪电动车,-0.0005633841833765739,0.0005633841833765739
起火物_哈弗牌燃油轿车（豫SA2H50）,-0.0005633841833765739,0.0005633841833765739
起火物_电动自行车后座,-0.0005633841833765739,0.0005633841833765739
起火物_发动机盖胶,-0.0005633841833765739,0.0005633841833765739
引火源_货物,-0.0005633841833765739,0.0005633841833765739
起火物_摄影灯具,-0.0005633841833765739,0.0005633841833765739
引火源_电动自行车备用电池,-0.0005633841833765739,0.0005633841833765739
起火物_净水器（带加热功能）,-0.0005633841833765739,0.0005633841833765739
起火物_抽真空电器,-0.0005633841833765739,0.0005633841833765739
引火源_电焊作业高温引燃木基层,-0.0005633841833765739,0.0005633841833765739
起火物_木基层,-0.0005633841833765739,0.0005633841833765739
引火源_电池自热,-0.0005633841833765739,0.0005633841833765739
起火物_电动自行车备用电池,-0.0005633841833765739,0.0005633841833765739
起火物_变压器内的油,-0.0005633841833765739,0.0005633841833765739
起火物_燃气热水器,-0.0005633841833765739,0.0005633841833765739
起火物_漏电开关内电线,-0.0005633841833765739,0.0005633841833765739
起火物_烟花纸壳,-0.0005633841833765739,0.0005633841833765739
起火物_油烟净化器电箱,-0.0005633841833765738,0.0005633841833765738
引火源_油烟净化器电箱,-0.0005633841833765738,0.0005633841833765738
起火物_电动按摩椅,-0.0005633841833765738,0.0005633841833765738
起火物_废旧机顶盒,-0.0005633841833765738,0.0005633841833765738
起火物_汽化炉,-0.0005633841833765738,0.0005633841833765738
起火物_生活增压泵,-0.0005633841833765738,0.0005633841833765738
起火物_烟感器零件,-0.0005633841833765737,0.0005633841833765737
起火物_面包机,-0.0005633841833765737,0.0005633841833765737
起火物_涡轮增压器排气管,-0.0005633841833765737,0.0005633841833765737
起火物_电子烟锂电池,-0.0005633841833765737,0.0005633841833765737
起火物_纸箱、灯饰品、办公用品等杂物,-0.0005633841833765737,0.0005633841833765737
起火物_纸和木板,-0.0005633841833765737,0.0005633841833765737
起火物_通信电缆,-0.0005633841833765737,0.0005633841833765737
起火物_泄露的液化石油气,-0.0005633841833765737,0.0005633841833765737
起火物_床垫、床架,-0.0005633841833765737,0.0005633841833765737
起火物_锌粉,-0.0005633841833765735,0.0005633841833765735
起火物_生活水泵,-0.0005633841833765735,0.0005633841833765735
起火物类型_无机酸、碱、盐,-0.0005633841833765735,0.0005633841833765735
起火物_木材、杂物,-0.0005633841833765735,0.0005633841833765735
起火物_变电器电线,-0.0005633841833765735,0.0005633841833765735
引火源_电表电线,-0.0005633841833765735,0.0005633841833765735
起火物_电动车外壳,-0.0005633841833765735,0.0005633841833765735
引火源_锌粉,-0.0005633841833765735,0.0005633841833765735
起火物_吉祥灯,-0.0005633841833765735,0.0005633841833765735
引火源_油温度过高,-0.0005633841833765735,0.0005633841833765735
起火物_汤面炉,-0.0005633841833765735,0.0005633841833765735
起火物_发动机启动马达,-0.0005633841833765735,0.0005633841833765735
引火源_扫地机器人,-0.0005633841833765735,0.0005633841833765735
起火物_方木,-0.0005633841833765735,0.0005633841833765735
起火物_电动化自行车电池,-0.0005633841833765735,0.0005633841833765735
起火物_床上用品及杂物,-0.0005633841833765735,0.0005633841833765735
引火源_机械故障产生火花点,-0.0005633841833765735,0.0005633841833765735
起火物_供油管路,-0.0005633841833765734,0.0005633841833765734
引火源_电气机械设备,-0.0005633841833765734,0.0005633841833765734
引火源_电气故障引起电火花,-0.0005633841833765734,0.0005633841833765734
起火物_废木材,-0.0005633841833765734,0.0005633841833765734
起火物_导风板,-0.0005633841833765734,0.0005633841833765734
引火源_外来火种,-0.0005633841833765734,0.0005633841833765734
起火物_CNC机床,-0.0005633841833765734,0.0005633841833765734
引火源_漏电引起电火花,-0.0005633841833765734,0.0005633841833765734
起火物_排烟设备,-0.0005633841833765734,0.0005633841833765734
起火物_电炸炉,-0.0005633841833765734,0.0005633841833765734
起火物_洗衣机和杂物,-0.0005633841833765734,0.0005633841833765734
起火物_废旧纸皮、纸箱,-0.0005633841833765731,0.0005633841833765731
起火物_天然气软管,-0.0005633841833765731,0.0005633841833765731
起火物_电视柜,-0.0005633841833765731,0.0005633841833765731
起火物_泡沫彩钢板,-0.0005633841833765731,0.0005633841833765731
引火源_电冰箱线路,-0.0005633841833765731,0.0005633841833765731
起火物_储能电柜,-0.0005633841833765731,0.0005633841833765731
起火物_火花机器,-0.0005633841833765731,0.0005633841833765731
起火物_鞋柜行李柜,-0.0005633841833765731,0.0005633841833765731
起火物_冲压打孔机,-0.0005633841833765731,0.0005633841833765731
起火物_活性炭除臭设备,-0.0005633841833765731,0.0005633841833765731
起火物_婴儿车,-0.0005633841833765731,0.0005633841833765731
起火物_电脑电线,-0.0005633841833765731,0.0005633841833765731
起火物_电冰箱线路,-0.0005633841833765731,0.0005633841833765731
起火物_空调线路,-0.000563384183376573,0.000563384183376573
起火物_电表箱电线,-0.000563384183376573,0.000563384183376573
起火物_塑料包装袋,-0.000563384183376573,0.000563384183376573
起火物_移动水冷空调,-0.000563384183376573,0.000563384183376573
引火源_蚊香烟蒂,-0.000563384183376573,0.000563384183376573
起火物_便携煤气罐,-0.0005633841833765729,0.0005633841833765729
起火物_监控,-0.0005633841833765729,0.0005633841833765729
起火物_公共卫生间垃圾桶,-0.0005633841833765729,0.0005633841833765729
起火物_货车电池,-0.0005633841833765729,0.0005633841833765729
起火物_火车,-0.0005633841833765729,0.0005633841833765729
起火物_抹布,-0.0005633841833765729,0.0005633841833765729
起火物_变压器内电线,-0.0005633841833765729,0.0005633841833765729
起火物_插排插座,-0.0005633841833765729,0.0005633841833765729
引火源_变压器保险丝,-0.0005633841833765729,0.0005633841833765729
起火物_电器故障,-0.0005633841833765729,0.0005633841833765729
起火物_多孔USB充电盒,-0.0005633841833765728,0.0005633841833765728
起火物_光氧机,-0.0005633841833765728,0.0005633841833765728
起火物_燃油货车车头,-0.0005633841833765728,0.0005633841833765728
起火物_香薰,-0.0005633841833765728,0.0005633841833765728
起火物_ABS塑料颗粒,-0.0005633841833765728,0.0005633841833765728
起火物_防水卷材,-0.0005633841833765728,0.0005633841833765728
起火物_废弃集装箱,-0.0005633841833765728,0.0005633841833765728
引火源_未熄灭的艾条,-0.0005633841833765728,0.0005633841833765728
起火物_电动助力车电池,-0.0005633841833765728,0.0005633841833765728
起火物_电动自行车和电池,-0.0005633841833765728,0.0005633841833765728
起火物_洗袜机器,-0.0005633841833765728,0.0005633841833765728
起火物_橡胶软管,-0.0005633841833765727,0.0005633841833765727
引火源_管道,-0.0005633841833765727,0.0005633841833765727
起火物_树胶,-0.0005633841833765726,0.0005633841833765726
起火物_公交站牌,-0.0005633841833765726,0.0005633841833765726
起火物_高压电箱电线,-0.0005633841833765726,0.0005633841833765726
起火物_新能源泥头车,-0.0005633841833765726,0.0005633841833765726
引火源_刹车片与轮毂摩擦,-0.0005633841833765725,0.0005633841833765725
起火物_货车集装箱杂物,-0.0005633841833765725,0.0005633841833765725
起火物_蒸柜电源线,-0.0005633841833765725,0.0005633841833765725
起火物_木质地板、杂物,-0.0005633841833765725,0.0005633841833765725
起火物_油脂油污,-0.0005633841833765725,0.0005633841833765725
起火物_茶几电器,-0.0005633841833765725,0.0005633841833765725
引火源_高温电弧,-0.0005633841833765725,0.0005633841833765725
起火物_电动自行车车内线路,-0.0005633841833765725,0.0005633841833765725
起火物_废弃纸箱,-0.0005633841833765725,0.0005633841833765725
起火物_木架,-0.0005633841833765725,0.0005633841833765725
起火物_纸皮和塑料,-0.0005633841833765725,0.0005633841833765725
起火物_油漆,-0.0005633841833765725,0.0005633841833765725
起火物_电动车锂电池,-0.0005633841833765725,0.0005633841833765725
起火物_废弃物品和床上用品,-0.0005633841833765725,0.0005633841833765725
引火源_继电器,-0.0005633841833765724,0.0005633841833765724
起火物_灯带控制器,-0.0005633841833765724,0.0005633841833765724
起火物_帆布式购物车,-0.0005633841833765724,0.0005633841833765724
起火物_汽车电气线路,-0.0005633841833765724,0.0005633841833765724
起火物_气球,-0.0005633841833765724,0.0005633841833765724
起火物_自动焊锡机,-0.0005633841833765723,0.0005633841833765723
起火物_废弃电子烟、塑料制品,-0.0005633841833765723,0.0005633841833765723
起火物_锂片,-0.0005633841833765723,0.0005633841833765723
起火物_垃圾、纸皮,-0.0005633841833765723,0.0005633841833765723
起火物_通风机,-0.0005633841833765723,0.0005633841833765723
引火源_新能源汽车电池,-0.0005633841833765723,0.0005633841833765723
起火物_紫外线光解机,-0.0005633841833765723,0.0005633841833765723
起火物_发动机冷却扇,-0.0005633841833765723,0.0005633841833765723
起火物_烧纸钱,-0.0005633841833765723,0.0005633841833765723
起火物_锅内烹饪物及家具,-0.0005633841833765723,0.0005633841833765723
起火物_监控电池,-0.0005633841833765723,0.0005633841833765723
引火源_烟道飞火,-0.0005633841833765723,0.0005633841833765723
起火物_木板及五金配件,-0.0005633841833765723,0.0005633841833765723
起火物_电源插头,-0.0005633841833765723,0.0005633841833765723
起火物_锂离子电池,-0.0005633841833765723,0.0005633841833765723
起火物_开沃牌重型自卸货车,-0.0005633841833765721,0.0005633841833765721
起火物_换电柜电池,-0.0005633841833765721,0.0005633841833765721
起火物_枯木,-0.0005633841833765721,0.0005633841833765721
起火物_塑料雨棚,-0.0005633841833765721,0.0005633841833765721
引火源_灭蚊灯,-0.0005633841833765721,0.0005633841833765721
起火物_绿化、草,-0.0005633841833765721,0.0005633841833765721
引火源_纸质垃圾,-0.0005633841833765721,0.0005633841833765721
起火物_锂电池仓,-0.0005633841833765721,0.0005633841833765721
起火物_监控线缆,-0.000563384183376572,0.000563384183376572
引火源_座椅,-0.000563384183376572,0.000563384183376572
起火物_废弃座椅,-0.000563384183376572,0.000563384183376572
引火源_外来明火,-0.000563384183376572,0.000563384183376572
起火物_手机锂电池,-0.0005633841833765718,0.0005633841833765718
引火源_火花机线路,-0.0005633841833765718,0.0005633841833765718
起火物_机舱线路,-0.0005633841833765718,0.0005633841833765718
起火物_新能源货车（车牌号：粤BA19796）,-0.0005633841833765718,0.0005633841833765718
起火物_香火,-0.0005633841833765718,0.0005633841833765718
起火物_树根,-0.0005633841833765718,0.0005633841833765718
起火物_落叶垃圾,-0.0005633841833765718,0.0005633841833765718
引火源_机舱线路,-0.0005633841833765718,0.0005633841833765718
起火物_铁制品,-0.0005633841833765718,0.0005633841833765718
引火源_充电式打火机,-0.0005633841833765718,0.0005633841833765718
起火物_塑料纸皮,-0.0005633841833765718,0.0005633841833765718
起火物_火花机线路,-0.0005633841833765718,0.0005633841833765718
引火源_发动机线路短路,-0.0005633841833765718,0.0005633841833765718
起火物_电线、服装及其它物品,-0.0005633841833765718,0.0005633841833765718
起火物_炸串用油,-0.0005633841833765718,0.0005633841833765718
引火源_落叶垃圾,-0.0005633841833765718,0.0005633841833765718
起火物_床铺、衣物等,-0.0005633841833765718,0.0005633841833765718
起火物_排气风扇,-0.0005633841833765718,0.0005633841833765718
起火物_竹篮子,-0.0005633841833765717,0.0005633841833765717
起火物_厨余垃圾处理机,-0.0005633841833765717,0.0005633841833765717
起火物_焊割,-0.0005633841833765717,0.0005633841833765717
起火物_遮阳棚控制盒,-0.0005633841833765717,0.0005633841833765717
引火源_焊割,-0.0005633841833765717,0.0005633841833765717
起火物_五金配件,-0.0005633841833765717,0.0005633841833765717
起火物_杂物、木板,-0.0005633841833765717,0.0005633841833765717
引火源_外来火种（烟头）,-0.0005633841833765716,0.0005633841833765716
起火物_纸箱，书籍,-0.0005633841833765716,0.0005633841833765716
引火源_小孩燃放烟花鞭炮,-0.0005633841833765715,0.0005633841833765715
起火物_游泳圈,-0.0005633841833765715,0.0005633841833765715
起火物_切割机,-0.0005633841833765715,0.0005633841833765715
起火物_丁烷,-0.0005633841833765715,0.0005633841833765715
引火源_电钻,-0.0005633841833765715,0.0005633841833765715
引火源_纸巾,-0.0005633841833765715,0.0005633841833765715
引火源_烟花爆竹纸皮,-0.0005633841833765715,0.0005633841833765715
起火物_编织袋,-0.0005633841833765715,0.0005633841833765715
起火物_杂物、生活垃圾,-0.0005633841833765715,0.0005633841833765715
起火物_指示灯,-0.0005633841833765714,0.0005633841833765714
起火物_杂草、植被,-0.0005633841833765714,0.0005633841833765714
引火源_都很好,-0.0005633841833765714,0.0005633841833765714
起火物_风扇机,-0.0005633841833765714,0.0005633841833765714
起火物_兵乓球桌,-0.0005633841833765714,0.0005633841833765714
起火物_水帘柜,-0.0005633841833765714,0.0005633841833765714
起火物_假草,-0.0005633841833765714,0.0005633841833765714
起火物_立式空调,-0.0005633841833765714,0.0005633841833765714
起火物_丁烷气体,-0.0005633841833765714,0.0005633841833765714
引火源_油漆,-0.0005633841833765714,0.0005633841833765714
引火源_立式空调,-0.0005633841833765714,0.0005633841833765714
引火源_烟火材料点火源,-0.0005633841833765714,0.0005633841833765714
起火物_吹扫机,-0.0005633841833765713,0.0005633841833765713
起火物_纸皮纸板,-0.0005633841833765713,0.0005633841833765713
起火物_锅内烹饪物,-0.0005633841833765713,0.0005633841833765713
